RegionID,RegionName,StateName,SizeRank,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
1081,Hardin County,Tennessee,854,84400,91900,92700,84600,78500,76300,79800,86300,84700,83300,82500,84300,71900,62800,65300,75700,78400,65400,66100,70200,78200,82900,79900,86600,82800,84400,81100,83700,85300,91200,87400,83900,78400,87400,83500,84500,78500,86600,94800,101700,110600,108400,107400,9.5E+04,95300,8.8E+04,92900,86300,96100,83600,8.1E+04,82600,9.1E+04,90900,94600,98800,117700,111400,114900,1.1E+05,1.12E+05,109800,101300,99700,93600,99100,94700,106100,106300,108700,100300,108900,113800,
2278,Franklin County,Kansas,855,,,,,,,,,,,,,,,,,127200,115500,98900,97200,93800,101400,100800,104400,1.02E+05,1E+05,115200,113400,99100,105300,117800,124100,108100,94200,97600,96600,90200,95700,95900,104200,118400,124900,138900,125400,122600,116100,1.12E+05,125700,129600,137700,143700,140700,127700,108600,108300,115500,128300,128900,127600,115100,121500,1.23E+05,136700,1.48E+05,1.6E+05,152800,130400,120300,123600,130400,128900,124500,119600,
809,White County,Tennessee,856,72400,73300,79100,80600,75800,75900,71300,70700,70700,7.7E+04,77300,70800,67500,74200,84400,86100,85100,93200,91500,92300,81200,80500,79500,87500,92200,89700,82600,7.9E+04,82700,86500,94600,94600,92800,95100,102200,100200,91900,80500,80700,8.2E+04,92100,92800,99200,97200,103400,96500,95200,95800,98200,103900,99900,105500,102400,99900,96700,102100,105100,107100,106900,112900,121400,114500,121200,108900,119300,111700,123800,125100,120400,121700,115600,126100,118700,
774,Union County,Oregon,857,154800,140500,147400,146700,1.58E+05,1.55E+05,153200,1.51E+05,152600,150400,147500,148800,141100,152400,144900,153600,1.5E+05,1.53E+05,153900,158400,162900,151600,143700,135300,145900,178400,178100,176100,141900,1.52E+05,160200,160300,155600,150600,162600,165200,166500,154400,159100,166400,161100,153400,146500,152600,160900,1.66E+05,167200,164800,166800,172900,180200,1.7E+05,171400,170200,173700,173700,161600,1.7E+05,169300,1.82E+05,179500,173200,174900,1.66E+05,166400,163400,156300,172500,1.77E+05,194500,184300,1.82E+05,178900,
2268,Fluvanna County,Virginia,858,1.81E+05,177800,174700,176100,165900,168700,163300,170400,186600,183200,176900,160400,159200,156500,156400,154600,169300,167100,188300,185200,194400,181900,181300,183500,175400,1.69E+05,171300,182700,192300,191100,1.89E+05,176400,1.78E+05,176800,181500,169700,1.69E+05,171800,1.64E+05,159500,154600,167400,169700,169700,166800,172400,204200,210400,212500,201600,206500,209300,198800,197500,195500,214900,208900,207100,188300,1.93E+05,193900,214700,217700,221500,198800,198700,198700,205100,203900,212200,222300,2.21E+05,213200,
816,Yates County,New York,859,,,,,127600,128400,132200,133300,131600,134600,134400,130400,153100,138600,129200,110600,115800,145500,126200,141600,1.19E+05,128300,1.15E+05,130400,142300,149700,138300,119500,117700,122700,131800,132600,133900,139600,142700,128800,117100,122300,116100,130100,126600,147600,1.51E+05,143600,142600,1.37E+05,139700,147600,149800,158800,166600,168700,171800,151100,151400,144400,187700,176800,184800,140800,147800,129200,127900,142400,154100,163700,1.88E+05,188100,2E+05,167300,151300,155800,160200,
2854,Tillamook County,Oregon,860,2.27E+05,238300,227100,232200,221700,2.19E+05,218800,227100,250700,254600,252200,215900,219300,217200,224900,226500,2.44E+05,237100,220500,219400,208600,232900,254300,270700,252800,223900,225800,222600,2.15E+05,213100,225900,228300,230800,218500,230500,237200,278100,260300,249300,223200,236600,239100,236700,232300,240400,234100,238200,246200,241700,260600,2.54E+05,256200,243700,2.59E+05,269900,2.7E+05,258500,258300,255700,256900,279300,298700,2.91E+05,278500,2.75E+05,285800,300200,295700,308800,303700,310300,275900,295500,277900
176,Hart County,Georgia,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42E+05,128800,131300,120900,112600,117800,113100,130500,124900,135200,136900,145400,131500,136800,132500,141800,139200,136200,147700,150700,154800,139300,1.37E+05,136900,143300,143400,171800,173500,180400,153600,156300,154100,165100,184100,193100,181400,160700,159900,156600,166700,179200,
785,Wasco County,Oregon,862,143800,144500,137200,152700,152700,150100,153200,159600,162500,172300,165500,158700,161400,176400,184200,173100,164100,164200,163700,155700,1.48E+05,149800,158100,163900,147800,150700,153800,1.71E+05,164500,1.64E+05,163800,168700,158100,1.61E+05,164300,173900,174200,173300,174400,1.81E+05,188900,195800,2.1E+05,203200,200500,182900,184700,1.96E+05,196500,192500,181700,182800,188600,1.92E+05,1.99E+05,2.04E+05,214900,210500,2.12E+05,2.19E+05,2.3E+05,253600,237500,229600,207100,210100,237300,237800,234200,231200,243500,261200,238300,
703,Salem City,Virginia,863,128300,129300,128300,147300,145100,1.54E+05,142400,148900,155200,158900,177700,164400,159900,153500,155200,156100,153900,143900,149600,141600,140700,138500,138300,150800,167400,160200,149100,135400,1.45E+05,148200,145400,142300,143600,145300,151200,145200,150600,147300,1.59E+05,144800,144800,146800,1.52E+05,151400,148300,147200,143500,150500,153300,155900,147900,150800,146100,146800,148900,154600,158400,158500,152300,145800,148700,152700,152500,149500,151600,1.56E+05,150400,156900,154800,149800,1.44E+05,149400,154500,
1868,Lincoln County,Kentucky,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96300,95200,102800,101700,102400,97900,105400,100900,100100,9.5E+04,9.3E+04,95600,91600,97900,93900,94700,95400,1.04E+05,105100,114800,129700,126500,116100,109600,123400,129200,125300,118200,113700,1.17E+05,133100,1.41E+05,
1773,Hickman County,Tennessee,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88500,80300,75600,74700,78400,79700,79300,88400,9.6E+04,90800,93900,97500,108300,104900,109100,105200,113100,110900,1.23E+05,1.15E+05,112900,105300,101100,97400,97200,111200,105900,103600,88700,9.7E+04,108300,114800,127100,129500,135200,1.27E+05,124700,117100,128300,1.29E+05,1.3E+05,
808,White County,Indiana,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137100,119100,106100,1.08E+05,106800,123300,1.08E+05,1E+05,89300,92500,103800,117200,119300,123300,115300,132300,130800,132100,136600,117200,123200,100200,113800,122800,131300,137900,136300,136600,136500,113100,104400,106900,111900,116400,112500,1.27E+05,139500,139800,133600,140600,160400,146500,132600,105400,
1422,Taylor County,Kentucky,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121100,123500,125300,124800,1.15E+05,118700,124600,131800,123100,117100,120200,107600,100400,88900,111200,110900,118900,127300,134400,128500,101400,1.05E+05,106600,113100,108700,119700,123900,133300,127400,139100,130300,121800,108400,95100,89700,
3283,Fredericksburg City,Virginia,868,220100,248800,240900,227500,220800,244600,238600,222200,214600,216600,249700,259200,253500,216500,221200,232600,240700,270600,2.83E+05,2.85E+05,263300,267400,272400,275800,284400,296400,304600,298300,275700,265100,269700,289100,300400,298600,304400,313500,299400,292600,263900,269700,265300,2.88E+05,292300,303600,298500,291100,285500,277100,279300,2.57E+05,260800,271500,2.99E+05,302800,289600,296200,295800,3.04E+05,3.01E+05,293900,312500,296700,293300,287700,303600,322200,331100,322900,2.89E+05,2.68E+05,293700,327100,329400,
891,Bremer County,Iowa,869,136100,122300,129900,125100,132100,133100,138800,1.38E+05,135300,131100,130100,131300,127400,132400,111900,109700,111400,133500,137200,136900,136800,144200,146700,146300,142300,138500,139700,140200,136300,126300,123400,128400,136700,135600,133900,133800,134200,132400,134800,135500,135500,136600,135700,132900,130400,128200,126200,128200,149900,160200,153200,143600,151800,155500,168800,163800,164900,148300,153700,152200,155100,147900,153600,156100,152900,140600,1.4E+05,139500,148400,133400,141200,144900,148300,
729,Stark County,North Dakota,870,218500,223900,2.13E+05,223900,2.37E+05,237500,238700,2.32E+05,2.27E+05,225200,221400,231900,222800,229800,233800,238300,242400,241500,259400,258100,261900,250400,266200,268500,2.8E+05,272800,272900,272500,261200,266400,260400,263600,256700,255800,268400,280800,290200,281500,265100,236100,235900,2.41E+05,256700,258700,260700,268100,249200,236400,234300,245300,2.54E+05,2.47E+05,244300,238400,236600,239600,2.46E+05,252400,246800,239600,234500,225700,212500,221700,227800,245300,235800,246900,251100,251100,240300,231800,228900,
1297,Otsego County,Michigan,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113200,109800,106700,108200,104800,86400,83100,8.7E+04,98600,108200,106600,1.11E+05,100800,103400,103900,106200,106800,95800,103400,104100,124400,112500,112800,106600,119400,125500,119600,120100,118300,121500,110600,101800,98500,104100,112800,120600,133700,137800,138200,131200,131500,126600,1.21E+05,111900,116800,116200
3271,West Baton Rouge Parish,Louisiana,872,,,,,,,,,,,,,170300,165900,176600,181600,191600,192700,189400,192400,200600,206500,199700,189300,184200,188500,182600,194600,186700,195400,187800,190300,191600,190700,191800,1.93E+05,197600,2.01E+05,194400,184200,1.82E+05,183800,1.95E+05,1.96E+05,192500,184500,1.87E+05,191500,193800,189900,196700,199400,199200,191300,187200,188700,188700,192300,193100,199800,196700,196800,175700,174200,173800,186200,194600,187300,191300,192800,203800,183900,172400,
3230,Staunton City,Virginia,873,162700,137300,130400,125500,133500,140200,137900,128900,134300,124400,133500,1.4E+05,144700,141500,124300,1.08E+05,120200,119200,135400,128500,125300,132100,139500,1.47E+05,140600,129400,141300,139800,131600,130700,144400,1.57E+05,147700,140100,135900,1.33E+05,121500,1.26E+05,133700,148500,144100,135700,131600,127800,133200,1.4E+05,136600,132200,125300,138600,139600,137900,131200,134500,133400,140900,141900,147200,145100,150500,164100,162100,166400,152900,152500,139900,1.39E+05,144600,145200,1.5E+05,148100,145100,143700,153900
1010,Fannin County,Georgia,874,160300,1.59E+05,137200,130600,139800,145400,153700,1.49E+05,149500,147900,147400,150600,147300,145300,155800,169200,179100,177200,167300,162300,160800,170600,172800,175500,168100,169600,190700,194800,193400,186500,187600,193900,186200,195200,1.95E+05,186700,182100,180700,191300,200300,200700,191500,189500,187700,1.98E+05,198800,213400,217900,228400,236100,232800,225200,213200,191400,201600,212900,242400,230400,224600,232300,247800,248800,245200,242400,238800,231100,213300,222200,209800,218500,208500,221300,231400,
3097,King George County,Virginia,875,233700,216800,2.26E+05,222700,225400,228900,245500,2.5E+05,2.59E+05,254100,257100,238700,215100,209500,206800,228900,222500,224100,2.07E+05,214900,211900,234900,235400,253400,235700,238500,240600,247100,257500,256200,263600,242800,224300,218700,219700,230100,244900,246400,254300,2.5E+05,254300,236400,230900,235300,257200,265400,274900,271900,270300,269700,262200,273500,268400,278900,272300,273900,274500,264200,253700,249300,261700,288300,297400,303600,276300,2.59E+05,246500,2.63E+05,,,,,,
2677,Currituck County,North Carolina,876,290400,275900,260600,276300,286700,271900,286600,277300,270800,296900,302200,345400,2.99E+05,299100,268100,257200,250600,260900,271300,272800,273400,269900,263800,243900,251300,258300,254500,250900,241300,255900,252600,259900,266200,271400,2.69E+05,263400,276900,259200,265600,257600,290500,283700,2.76E+05,277700,280200,302100,290800,2.93E+05,283500,278900,288600,289400,286200,287700,286900,285500,278100,278300,3.01E+05,329200,3.24E+05,295200,265700,264800,295500,2.93E+05,305800,298500,284100,2.96E+05,289600,326200,310100,
699,Routt County,Colorado,877,,,,,,,,,,,,,,,,,,,,378600,405500,406300,346800,348200,3.37E+05,343400,305700,317900,315600,3.54E+05,363400,386400,3.88E+05,385500,384400,390100,388200,381700,336900,327500,332800,370700,360500,334600,343300,361700,3.91E+05,406500,410200,4.22E+05,4.19E+05,426900,405600,415300,402300,413700,411900,411900,420500,411100,436700,4.53E+05,447100,428300,438800,429400,452700,445100,463200,444300,439300,490400,536200,
3217,Prince Edward County,Virginia,878,,,,,,,,,,,,,,,,,,,,,,131200,154600,158400,1.28E+05,1.06E+05,101800,1.19E+05,114300,116600,109500,118600,131700,129600,114700,100500,1.07E+05,119600,120800,123900,118600,133700,139800,129600,126900,125200,137200,144700,146600,1.6E+05,149700,160200,162900,159500,142400,128700,130400,127800,135700,136700,159700,146500,149900,125200,144100,150100,156700,153400,147600,1.66E+05,146500,125700,1.29E+05,
1398,Starke County,Indiana,879,,,,,,,,,,,,,,,,,,,,,,,,83500,84100,90900,97800,100500,8.8E+04,90300,9.1E+04,94900,96500,92500,89100,92600,9.7E+04,114500,107600,102600,92200,92100,96600,114600,114700,112700,103100,103800,101900,93900,104700,1.12E+05,1.17E+05,109100,105200,1.09E+05,116400,116500,110200,105900,108100,115100,108100,103400,94900,113900,1.12E+05,123400,104400,112300,1E+05,113900,89800,
1427,Teller County,Colorado,880,220300,223600,215200,2.12E+05,206400,201700,193900,196200,2E+05,200100,197900,182300,181400,173700,205100,212100,216600,202700,210400,2.15E+05,2.17E+05,210500,215500,213600,218900,235300,233900,227800,2.09E+05,214600,2.19E+05,219800,218600,2.18E+05,213900,220400,221700,240800,244100,240700,239800,240100,250900,248800,248100,247600,246900,253600,254300,254700,257200,262200,269500,269100,268900,265900,267300,278300,304100,295900,292400,270900,293100,292100,301800,295900,301200,298900,307100,306200,322900,3.12E+05,299200,
1193,Meeker County,Minnesota,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,166300,1.52E+05,135400,128600,138300,141400,1.25E+05,134100,128600,128500,118600,126200,129500,138600,137200,134600,135900,144500,149500,140300,1.44E+05,145600,158600,145600,140600,135500,141200,143700,139700,137400,1.39E+05,134100,136900,161300,165300,173700,162600,169900,1.58E+05,156600,150500,155300,149600,155800,137500,128200,
1001,Elbert County,Colorado,882,308400,314400,313100,311500,311700,307200,334300,346100,352300,333700,333900,317500,3.13E+05,284400,3.02E+05,307300,338400,338700,337300,336400,340600,329100,339300,351800,367300,329500,317700,319700,3.53E+05,365300,366900,360800,377700,386500,398500,386500,397900,410100,434600,419700,428600,392100,431400,4.31E+05,454400,412100,411800,408500,420600,429500,414700,4.35E+05,435500,467100,469200,469400,466400,461400,4.6E+05,432400,436400,451900,488300,494900,489100,4.93E+05,497400,500900,476600,483900,475500,488400,480200,
605,Logan County,Colorado,883,,,,,,,,,,,,,,,,,,,,,,,,110800,107200,1.17E+05,125900,130300,125100,114600,107800,102600,108500,109900,111800,111800,107400,110200,131100,139800,138900,124300,134100,137300,129200,119300,1.23E+05,129300,132100,124200,128300,124800,127500,118100,116600,117100,124600,133800,1.42E+05,136400,129300,158900,164800,167900,131300,125900,1.34E+05,139300,145500,143200,1.42E+05,149600,147200,
3162,Fairfax City,Virginia,884,404600,414600,4.24E+05,412400,4.19E+05,430400,451500,448400,452800,449600,451100,443700,474900,467700,533200,518200,527100,460500,448500,456100,455400,468100,471600,474600,456300,422400,426300,454200,482300,483800,4.81E+05,482300,4.74E+05,478900,472100,480100,472600,488600,486100,484300,468700,472600,480100,485700,480600,482300,490600,501200,497400,494400,493200,483600,4.91E+05,475900,492400,488500,5.11E+05,500200,4.99E+05,486200,499200,503200,521300,493600,5.02E+05,515900,547100,524100,501300,4.97E+05,510500,537600,539300,
2111,Yankton County,South Dakota,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61E+05,1.6E+05,176600,162600,168200,161700,1.58E+05,158200,144400,148800,151200,165200,165200,162500,166700,164300,1.68E+05,172300,178900,175100,166200,170300,178300,178400,180400,191900,218300,213100,195400,1.69E+05,170800,172200,200600,
2599,Williams County,North Dakota,886,248300,243900,249700,264500,243600,250900,238500,262500,270700,269600,272500,261700,269500,267200,263400,2.56E+05,247500,265100,274900,280500,283600,2.79E+05,2.85E+05,280500,269600,276800,273100,283600,2.86E+05,275500,279800,270100,271700,266500,281300,282800,299300,274900,283500,257100,254700,226700,236600,236300,244900,245100,238700,2.54E+05,240400,242800,237100,254800,271600,292800,277600,267200,238700,249700,241700,237300,241200,248800,267600,273700,269100,265100,253300,256400,258200,263800,256500,241100,227300,
466,Curry County,Oregon,887,,,,,,,,,,,,,,,,,,,229100,233200,225900,242600,2.5E+05,226400,220700,210800,239300,2.36E+05,218300,222100,229400,264500,270500,253600,270900,272800,289800,2.64E+05,257500,253900,258400,251400,254900,268800,2.75E+05,278300,266200,259600,278100,297900,317100,316300,279700,271900,268500,2.89E+05,2.94E+05,287900,290300,302700,297900,302400,298200,305500,289800,3.08E+05,329600,336200,340200,316100,311500,289300,255800,281100
2936,Hood River County,Oregon,888,289500,281900,2.83E+05,270100,272200,289100,3.06E+05,310400,291400,292900,295400,303300,299900,306400,299100,297800,292900,290900,294300,289900,319200,324600,340900,3.04E+05,342600,351500,3.67E+05,329800,319700,333900,330300,330500,324900,321100,389600,3.9E+05,395200,313800,320800,352700,378600,374700,348200,352600,366100,371300,3.77E+05,390800,406900,408800,4.1E+05,419800,419800,411800,413800,417100,4.06E+05,410500,392900,390300,424200,438500,470700,416600,419800,402100,450400,468700,470500,4.33E+05,420800,421700,430900,444900
979,Dawson County,Georgia,889,147700,160800,165200,170500,172800,175200,185400,190400,183700,191500,179400,183900,172800,183600,180200,1.77E+05,166900,165900,167700,177100,1.85E+05,202900,201600,197500,196700,194400,199700,198100,208400,2.04E+05,189100,175500,174100,177700,1.96E+05,210900,210200,202400,2.03E+05,217700,2.12E+05,219700,218100,220300,215900,206600,203500,211500,215900,213900,198300,198800,209800,214300,223300,228800,241300,2.29E+05,238600,2.18E+05,253600,2.44E+05,244300,220600,261600,275900,271700,227500,2.2E+05,238900,264800,2.84E+05,273900,
1960,Overton County,Tennessee,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97200,92200,93600,101900,108900,1.05E+05,97300,95900,99100,105100,109100,110600,134200,127900,135300,111800,120400,118900,111600,106500,102900,115700,110800,1.08E+05,107400,119700,140800,
2751,Jefferson County,Oregon,891,,,,,,,,107300,113100,117700,133300,132700,128100,121300,123100,133100,133600,133400,127200,131400,125300,135800,136800,149100,148100,152400,130900,125600,117800,128800,131500,133400,1.39E+05,141400,148100,145900,142900,149700,143300,1.47E+05,146800,169200,188600,183600,173700,1.64E+05,165400,165400,168300,166500,175200,172200,179400,178500,187800,208900,216500,209600,194100,192400,210200,227700,225700,212200,207100,2.13E+05,228600,222600,222800,2.36E+05,257600,2.55E+05,249800,
